annId,animeType,animeJPName,songType,songArtist,songName,animeVintage,annSongId,anilistId,audio,HQ,MQ,songLength
26528,TV,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-rank ni Natteta,Ending 1,Nagi Yanagi,homeward journey,Fall 2023,41317,156184,c4ipup.mp3,g8nvxu.webm,,88.704
26528,TV,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-rank ni Natteta,Opening 1,Yoshino Nanjo,Sen,Fall 2023,41316,156184,4f61es.mp3,r93a4t.webm,,89.394
29271,TV,Boukyaku Battery,Opening 1,Mrs. GREEN APPLE,Lilac,Spring 2024,42594,167927,rnc77z.mp3,avs1ob.webm,,89.478
29271,TV,Boukyaku Battery,Ending 1,Macaroni Empitsu,Wasurena Uta,Spring 2024,42595,167927,y7lvae.mp3,ffsvso.webm,,89.853
3523,TV,Boukyaku no Senritsu,Opening 1,lisa,Will,Spring 2004,5905,159,qm4otj.mp3,,bxdndj.webm,88.776
3523,TV,Boukyaku no Senritsu,Ending 1,Minawo,Tenohira no Hikari,Spring 2004,5906,159,j88dji.mp3,,99r0r7.webm,89.809
9747,ONA,Bounen no Xamdou,Ending 2,Kylee,Just Breathe,Summer 2008,9599,4177,oi36v2.mp3,5ufapa.webm,,88.488
9747,ONA,Bounen no Xamdou,Opening 1,BOOM BOOM SATELLITES,SHUT UP AND EXPLODE,Summer 2008,9594,4177,pem1oh.mp3,fmoggv.webm,,90.145
9747,ONA,Bounen no Xamdou,Opening 2,BOOM BOOM SATELLITES,BACK ON MY FEET,Summer 2008,9596,4177,2xj8n1.mp3,iku914.webm,,90.216
9747,ONA,Bounen no Xamdou,Ending 3,Kylee,Over U,Summer 2008,9600,4177,2n4yzp.mp3,sv5rss.webm,,88.248
9747,ONA,Bounen no Xamdou,Ending 1,Kylee,Vacancy,Summer 2008,9597,4177,m1fijs.mp3,tszb2c.webm,,89.664
26508,TV,Boushoku no Berserk,Opening 1,EverdreaM,Jekyll & Hyde,Fall 2023,41081,156039,nouzka.mp3,6q9kos.webm,,89.16
26508,TV,Boushoku no Berserk,Ending 1,EverdreaM,Ao no Genseki,Fall 2023,41082,156039,d2oa31.mp3,iq15wr.webm,,88.584
10952,Movie,Break Blade,Ending 1,Faylan,SERIOUS-AGE,Spring 2010,10431,10092,1mmjyz.mp3,3ycr71.webm,,179.04
10952,Movie,Break Blade,Opening 1,KOKIA,Fate,Spring 2010,10430,10092,hetwcw.mp3,v94bl6.webm,,101.688
10952,Movie,Break Blade,Ending 2,KOKIA,Nageki no Oto,Spring 2010,10432,10092,8093yd.mp3,yhbsi3.webm,,279.04
14865,TV,Brothers Conflict,Opening 1,Gero,BELOVED×SURVIVAL,Summer 2013,12785,20915,8ltrcz.mp3,e2076h.webm,,88.704
14865,TV,Brothers Conflict,Ending 1,ASAHINA Bros.+JULI,14 to 1,Summer 2013,12786,20915,w6s08q.mp3,t4bnwn.webm,,87.576
14418,TV,Btooom!,Ending 1,May'n,Aozora,Fall 2012,12552,14345,rmaelr.mp3,3judbl.webm,,89.424
14418,TV,Btooom!,Opening 2,nano,Exist,Fall 2012,12551,14345,vejjbq.mp3,blqlbi.webm,f40ima.webm,89.04
14418,TV,Btooom!,Opening 1,nano,"No pain, No game",Fall 2012,12549,14345,yq637t.mp3,s38fvj.webm,dn2a5u.webm,86.928
25038,Movie,Bubble,Ending 1,Riria.,"Jaa ne, Mata ne.",Spring 2022,36584,142455,nefhpq.mp3,5knqso.webm,,242.784
25038,Movie,Bubble,Opening 1,Eve feat. Riria.,Bubble feat. Uta,Spring 2022,40409,142455,5svn19.mp3,wx0b06.webm,,90.912
17790,TV,Bubuki Buranki,Ending 1,MYTH & ROID,ANGER/ANGER,Winter 2016,15595,21471,dvmywb.mp3,abv5z0.webm,,89.256
17790,TV,Bubuki Buranki,Opening 1,Konomi Suzuki,Beat your Heart,Winter 2016,15594,21471,cu7a16.mp3,qfwgj6.webm,,89.76
18682,TV,Bubuki Buranki: Hoshi no Kyojin,Opening 1,Megumi Han,"Reirou-taru Junketsu wa 'Kouen' no Kairai o Hashirase, Gyouten ni Kirameku Akashi o Kizamu.",Fall 2016,16190,21740,jx1bdp.mp3,99zz5a.webm,pz17zz.webm,89.088
18682,TV,Bubuki Buranki: Hoshi no Kyojin,Ending 2,Konomi Suzuki,Beat your Heart,Fall 2016,36664,21740,wulpad.mp3,bnkr0j.webm,,87.576
18682,TV,Bubuki Buranki: Hoshi no Kyojin,Ending 1,Mikako Komatsu,so beautiful ;- ),Fall 2016,16191,21740,jemanj.mp3,ga2vbb.webm,v7ftho.webm,87.96
28306,TV,Bucchigiri?!,Ending 1,Mahiru Coda,Love Je t'aime,Winter 2024,42190,165254,j3f9q1.mp3,l8aq69.webm,,88.992
28306,TV,Bucchigiri?!,Opening 1,Kroi,Sesame,Winter 2024,42189,165254,rc6cl3.mp3,x39qt6.webm,,87.476
15749,TV,Buddy Complex,Opening 1,TRUE,UNISONIA,Fall 2013,13717,20533,fn32wd.mp3,6bid0m.webm,,89.544
15749,TV,Buddy Complex,Ending 1,ChouCho,Ano Sora ni Kaeru Mirai de,Fall 2013,13718,20533,hlvbmh.mp3,dszaus.webm,,87.327
26480,TV,Buddy Daddies,Opening 1,Ayase,SHOCK!,Winter 2023,38942,155907,n63vr8.mp3,2jk17f.webm,,89.616
26480,TV,Buddy Daddies,Ending 1,DURDN,My Plan,Winter 2023,38947,155907,yovm5s.mp3,8633u8.webm,,108.456
24316,TV,Build-Divide: #000000 (Code Black),Opening 2,EGOIST,BANG!!!,Fall 2021,34866,132525,43vla3.mp3,3y0ma2.webm,,89.16
24316,TV,Build-Divide: #000000 (Code Black),Ending 1,Memai SIREN,Fukagyaku-teki na Inochi no Shouzou,Fall 2021,34867,132525,37k7w1.mp3,4v5twe.webm,,87.912
24316,TV,Build-Divide: #000000 (Code Black),Opening 1,Mica Bando & KOCHO,Hoshi o Tsukamu Hito,Fall 2021,35975,132525,yb4rdi.mp3,51xayl.webm,,37.776
25435,TV,Build-Divide: #FFFFFF (Code White),Opening 1,EGOIST,Gold,Spring 2022,36431,132526,lah3jv.mp3,7of6dx.webm,,86.904
25435,TV,Build-Divide: #FFFFFF (Code White),Ending 1,Who-ya Extended,A Shout Of Triumph,Spring 2022,36432,132526,f977bd.mp3,fli5t6.webm,,89.448
25435,TV,Build-Divide: #FFFFFF (Code White),Ending 2,Who-ya Extended,Re:Painted,Spring 2022,36955,132526,dv0f0m.mp3,t0z1qc.webm,,109.104
18709,TV,Bungo Stray Dogs,Opening 1,SCREEN mode,Reason Living,Fall 2016,16235,21679,1d4oc6.mp3,fasdl1.webm,40ks4r.webm,88.032
18709,TV,Bungo Stray Dogs,Ending 2,Luck Life,Namae o Yobu yo,Fall 2016,32229,21679,75mz8u.mp3,h71o3s.webm,,191.616
18709,TV,Bungo Stray Dogs,Ending 1,Luck Life,Kaze ga Fuku Machi,Fall 2016,16236,21679,23x68x.mp3,txfh4g.webm,zn0rh8.webm,89.544
17693,TV,Bungo Stray Dogs,Ending 1,Luck Life,Namae o Yobu yo,Spring 2016,15506,21311,5lvkpi.mp3,0c71m9.webm,5owwt0.webm,89.544
17693,TV,Bungo Stray Dogs,Opening 1,GRANRODEO,TRASH CANDY,Spring 2016,15505,21311,m3pxjh.mp3,ya38xy.webm,z4gvyk.webm,89.544
21733,TV,Bungo Stray Dogs,Opening 1,GRANRODEO,Setsuna no Ai,Spring 2019,23896,103223,49hjz0.mp3,6mc12q.webm,n8db61.webm,89.544
21733,TV,Bungo Stray Dogs,Ending 1,Luck Life,Lily,Spring 2019,23897,103223,fnwm07.mp3,fzuv0a.webm,,89.544
27704,TV,Bungo Stray Dogs,Opening 1,GRANRODEO,Tetsu no Ori,Summer 2023,40616,163263,5bgln5.mp3,lqgdx8.webm,,88.824
27704,TV,Bungo Stray Dogs,Ending 1,Luck Life,Kiseki,Summer 2023,40849,163263,es5m0t.mp3,s4k5l8.webm,,111.816
24953,TV,Bungo Stray Dogs,Opening 1,SCREEN mode,TRUE STORY,Winter 2023,38564,141249,cje7tk.mp3,mawc0i.webm,,89.952
24953,TV,Bungo Stray Dogs,Ending 1,Luck Life,Shirushi,Winter 2023,38990,141249,ng9j9w.mp3,y7pswb.webm,,89.544
19773,Movie,Bungo Stray Dogs: Dead Apple,Opening 1,GRANRODEO,Deadly Drive,Winter 2018,17599,98384,ucxnmy.mp3,8m7aic.webm,qw8utl.webm,208.128
19773,Movie,Bungo Stray Dogs: Dead Apple,Ending 1,Luck Life,Bokura,Winter 2018,20330,98384,us1mwu.mp3,o66ogo.webm,tbfv4x.webm,209.784
19473,OVA,Bungo Stray Dogs: Hitori Ayumu,Ending 1,Luck Life,Namae o Yobu yo,Summer 2017,24525,21791,1mkdqy.mp3,qog4fn.webm,zn0rh8.webm,89.04
19473,OVA,Bungo Stray Dogs: Hitori Ayumu,Opening 1,GRANRODEO,TRASH CANDY,Summer 2017,24524,21791,gcgawu.mp3,ya38xy.webm,z4gvyk.webm,89.544
23033,TV,Bungou to Alchemist: Shinpan no Haguruma,Opening 1,UraShimaSakataSen,Good-bye,Spring 2020,28245,114411,e0a1hc.mp3,0w9gss.webm,,88.872
23124,OVA,Burn the Witch,Ending 1,NiL,Blowing,Fall 2020,31165,116673,w7l1oq.mp3,7r3cpl.webm,,88.872
29927,Special,Burn the Witch #0.8,Ending 1,NiL,PROVE,Fall 2023,42049,169362,aqasjq.mp3,hugdrm.webm,,88.344
6601,TV,Busou Renkin,Opening 1,Yoshiki Fukuyama,Makka na Chikai,Fall 2006,7874,1536,qwyxzb.mp3,,idc2sp.webm,91.794
14341,TV,Busou Shinki,Opening 1,"Kana Asumi, Minori Chihara, Kaori Mizuhashi, Megumi Nakajima",Install x Dream,Fall 2012,12516,16614,m03vnk.mp3,ak52in.webm,,88.92
18970,TV,Busou Shoujo Machiavellism,Opening 1,Miku Itou,Shocking Blue,Spring 2017,16424,21851,rmdl95.mp3,8nipiy.webm,eh326u.webm,88.536
18970,TV,Busou Shoujo Machiavellism,Ending 1,Tenka Goken,DECIDE,Spring 2017,16425,21851,54pqyp.mp3,vfthul.webm,kfh4ng.webm,88.416
25046,TV,Buta no Liver wa Kanetsu Shiro,Ending 1,Myuk,Hitori ja Nai yo,Fall 2023,41120,142599,q69vef.mp3,67taxz.webm,,87.96
25046,TV,Buta no Liver wa Kanetsu Shiro,Opening 1,ASCA,Watashi ga Warau Wake wa,Fall 2023,41119,142599,cdw0gf.mp3,b4x1zy.webm,,89.544
20179,TV,Butlers: Chitose Momotose Monogatari,Opening 1,OLDCODEX,Growth Arrow,Spring 2018,18687,100083,a8spfh.mp3,8xw6lt.webm,,89.04
26581,TV,"Bye Bye, Earth",Opening 1,ASCA,FACELESS,Summer 2024,43403,157371,wpvn43.mp3,dtigka.webm,,88.335
26581,TV,"Bye Bye, Earth",Ending 1,LMYK,I LUV U 2,Summer 2024,43404,157371,f365j3.mp3,jfewjt.webm,,87.216
12400,TV,C: The Money of Soul and Possibility - Control,Opening 1,NICO Touches the Walls,Matryoshka,Spring 2011,11411,10163,tqtrvv.mp3,1mncxg.webm,,88.416
12400,TV,C: The Money of Soul and Possibility - Control,Ending 1,School Food Punishment,RPG,Spring 2011,11412,10163,vo30b8.mp3,mlats6.webm,70nzrj.webm,87.816
12992,TV,C³,Opening 1,Yukari Tamura,Endless Story,Fall 2011,11737,12505,rqxzbo.mp3,blqyfa.webm,rrs7kl.webm,89.544
12992,TV,C³,Ending 1,Eri Kitamura,Hana,Fall 2011,11739,12505,2ps9r4.mp3,h8rym6.webm,ddc390.webm,87.192
12992,TV,C³,Opening 2,Eri Kitamura,Shirushi,Fall 2011,11738,12505,6qb3u6.mp3,vc0no2.webm,4z667g.webm,89.544
12992,TV,C³,Ending 2,Yukari Tamura,Sympathy of Love,Fall 2011,11740,12505,8j651z.mp3,zc7jfv.webm,h7bg8d.webm,85.032
20392,TV,Caligula,Opening 1,Reina Ueda,Renetto,Spring 2018,19858,100569,5d6z21.mp3,jmzadb.webm,,90.888
20392,TV,Caligula,Ending 1,"Ari Ozawa, Minami Tanaka, Rie Murakawa, Rie Takahashi",HYPNO,Spring 2018,19138,100569,p4mgw7.mp3,m2yof6.webm,,89.208
20392,TV,Caligula,Opening 2,Chiharu Sawashiro & Shunsuke Takeuchi,Paradigm Box,Spring 2018,19137,100569,stn9og.mp3,qavy40.webm,,86.496
13841,TV,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,Opening 1,Megu Sakuragawa,BRAVE BLADE!,Summer 2012,12135,12293,z4mfa6.mp3,32dcz8.webm,,89.232
13841,TV,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,Ending 1,Yui Ogura,Raise,Summer 2012,12136,12293,vg7yqm.mp3,3kxar7.webm,,90.024
10270,TV,Canaan,Ending 1,Annabel,My heaven,Summer 2009,9941,5356,ysdfuy.mp3,afgs2s.webm,,89.256
10270,TV,Canaan,Opening 1,Faylan,mind as Judgment,Summer 2009,9940,5356,2fms9h.mp3,c4ex1d.webm,,89.208
22448,ONA,Cannon Busters,Opening 1,Marty Grimes and BJRNCK,Showdown,Summer 2019,25881,111131,zxdx9k.mp3,35u8uv.webm,,90.288
22448,ONA,Cannon Busters,Ending 1,Mansa Imani,Regardless,Summer 2019,25882,111131,vakrrq.mp3,wpsw8p.webm,,89.76
15773,TV,Captain Earth,Opening 2,NICO Touches the Walls,TOKYO Dreamer,Spring 2014,13783,20446,x8ngur.mp3,0rnvxm.webm,,87.528
15773,TV,Captain Earth,Ending 3,Ai Kayano,Yoake no Hitorigoto,Spring 2014,25364,20446,u16a90.mp3,6i4mhn.webm,,85.32
15773,TV,Captain Earth,Ending 1,Ai Kayano,Amethyst,Spring 2014,13784,20446,cxql7f.mp3,878200.webm,,86.04
15773,TV,Captain Earth,Ending 2,Tia,The Glory Days,Spring 2014,13785,20446,nrikub.mp3,f33tmv.webm,dh8jzc.webm,86.04
15773,TV,Captain Earth,Opening 1,flumpool,Believers High,Spring 2014,13782,20446,xk3ctu.mp3,sqdlhx.webm,,86.04
126,TV,Cardcaptor Sakura,Opening 1,GUMI,Catch You Catch Me,Spring 1998,326,232,2ltajm.mp3,v2cubp.webm,k6zvce.webm,78.024
126,TV,Cardcaptor Sakura,Opening 3,Maaya Sakamoto,Platinum,Spring 1998,330,232,vu5bq7.mp3,wntw9t.webm,,77.136
126,TV,Cardcaptor Sakura,Ending 1,Kohmi Hirose,Groovy!,Spring 1998,332,232,16uwtb.mp3,wulvcu.webm,,67.032
19487,TV,Cardcaptor Sakura: Clear Card-hen,Opening 1,Maaya Sakamoto,CLEAR,Winter 2018,16643,97881,hxt2me.mp3,okxltx.webm,tyt3nr.webm,90.072
19487,TV,Cardcaptor Sakura: Clear Card-hen,Opening 2,Kiyono Yasuno,Rocket Beat,Winter 2018,19855,97881,b8kt6j.mp3,tmly5h.webm,30aha3.webm,88.56
19487,TV,Cardcaptor Sakura: Clear Card-hen,Ending 1,Saori Hayami,Jewelry,Winter 2018,17586,97881,byxjlm.mp3,u4lag3.webm,luwlor.webm,88.992
19487,TV,Cardcaptor Sakura: Clear Card-hen,Ending 2,Minori Suzuki,Rewind,Winter 2018,19856,97881,0s66rc.mp3,xw2rpd.webm,832rqv.webm,88.824
20876,TV,Cardfight!! Vanguard,Ending 4,RAISE A SUILEN,UNSTOPPABLE,Spring 2018,23395,101594,oubyg7.mp3,wdj8kc.webm,,87.24
30379,TV,Cardfight!! Vanguard Divinez,Opening 1,V.W.P,Kirifuda,Winter 2024,42191,164204,l4e98p.mp3,hjpf0u.webm,,89.603
23938,TV,Cardfight!! Vanguard overDress,Ending 1,Argonavis,Y,Spring 2021,33306,121962,3b4kqi.mp3,877pd3.webm,,89.592
23938,TV,Cardfight!! Vanguard overDress,Opening 1,Roselia,ZEAL of proud,Spring 2021,33305,121962,nu356g.mp3,mnhjjf.webm,,89.616
25839,TV,Cardfight!! Vanguard will+Dress Season 2,Opening 1,SutoPuri,Accelerate,Winter 2023,39012,139213,x97gy2.mp3,8qwgs0.webm,,88.584
25840,TV,Cardfight!! Vanguard will+Dress Season 3,Opening 1,GYROAXIA,The last resort,Summer 2023,40653,150970,dcy7b7.mp3,uxjo29.webm,,89.712
15808,TV,Cardfight!! Vanguard: Legion Mate-hen,Ending 1,FAKY,Get Up,Winter 2014,13861,20564,ue2dsx.mp3,ypbxyt.webm,,89.256
12270,OVA,Carnival Phantasm,Ending 1,Masaaki Endoh,Fellows,Summer 2011,11304,15927,xs2uwz.mp3,klr8y5.webm,rlqkqj.webm,88.944
12270,OVA,Carnival Phantasm,Opening 1,"Minami Kuribayashi, Miyuki Hashimoto, Faylan, Aki Misato, yozuca*, rino",Super☆Affection,Summer 2011,11303,15927,bhg3zx.mp3,tdhmrm.webm,76yjvu.webm,94.968
21557,TV,Carole & Tuesday,Ending 4,Alisa,The Tower,Spring 2019,26812,101281,1v5gon.mp3,10nt1h.webm,,87.048
21557,TV,Carole & Tuesday,Ending 5,VOICES FROM MARS,Mother,Spring 2019,26813,101281,widbmb.mp3,9s39u6.webm,,423.048
21557,TV,Carole & Tuesday,Opening 2,Nai Br.XX&Celeina Ann,Polly Jean,Spring 2019,25258,101281,xfcig6.mp3,a9d3tt.webm,gh88uk.webm,89.208
21557,TV,Carole & Tuesday,Opening 1,Nai Br.XX&Celeina Ann,Kiss Me,Spring 2019,23545,101281,fs1tel.mp3,rxijh3.webm,ok7o7j.webm,88.488
21557,TV,Carole & Tuesday,Ending 1,Nai Br.XX&Celeina Ann,Hold Me Now,Spring 2019,23546,101281,0i49d1.mp3,siprap.webm,gw8jco.webm,86.712
21557,TV,Carole & Tuesday,Ending 2,Alisa,Not Afraid,Spring 2019,25261,101281,o8tccd.mp3,tt46n9.webm,x6wfdb.webm,88.92
21557,TV,Carole & Tuesday,Ending 3,Alisa,Endless,Spring 2019,26301,101281,eshb42.mp3,z1723z.webm,,179.808
9702,TV,Casshern Sins,Ending 2,Otoya Kichiemon' Kotobuki,Aoi Kage,Fall 2008,9556,4981,rrru6a.mp3,0u3yyf.webm,,87.576
9702,TV,Casshern Sins,Ending 1,KΛNΛ,reason,Fall 2008,9555,4981,o35ryj.mp3,469pg2.webm,,89.136
9702,TV,Casshern Sins,Ending 4,Nami Miyahara,A Path,Fall 2008,9560,4981,a3ucqy.mp3,95mr29.webm,,73.104
9702,TV,Casshern Sins,Ending 3,Shinji Kuno,Hikari to Kage,Fall 2008,9558,4981,ekwkmj.mp3,epxkt2.webm,,89.976
9702,TV,Casshern Sins,Opening 1,Color Bottle,Aoi Hana,Fall 2008,9553,4981,rknzr7.mp3,nekl68.webm,,86.904
8264,Movie,Cencoroll,Ending 1,supercell,LOVE & ROLL,Summer 2009,9031,3087,kxdat0.mp3,o2xaso.webm,,106.036
16260,Movie,Cencoroll Connect,Ending 1,"supercell feat. Ann, gaku",#Love,Spring 2019,27198,9488,jhd2gk.mp3,0d8cbq.webm,,253.968
19402,TV,Centaur no Nayami,Ending 2,Asaka,Edelweiss (English Version),Summer 2017,17842,98519,r1np0h.mp3,5pm2t4.webm,k98lgo.webm,88.536
19402,TV,Centaur no Nayami,Opening 1,Purely Monster,Oshiete Darwin,Summer 2017,16610,98519,y9id8s.mp3,qa53uh.webm,87u1xz.webm,89.544
19402,TV,Centaur no Nayami,Ending 1,Asaka,Edelweiss,Summer 2017,16611,98519,fugb1w.mp3,y6a8p4.webm,sdssix.webm,88.536
24017,TV,Cestvs: The Roman Fighter,Opening 1,Dragon Ash,Endeavour,Spring 2021,33442,125867,88w696.mp3,5hegye.webm,,86.424
24017,TV,Cestvs: The Roman Fighter,Ending 1,Sarasa Kadowaki,Kirei da,Spring 2021,33443,125867,xjddpp.mp3,ltpgfv.webm,,85.752
16678,TV,Chain Chronicle: Haecceitas no Hikari,Ending 1,nano,PARAISO,Winter 2017,14917,87507,p9tgsa.mp3,4bceeu.webm,,194.352
16678,TV,Chain Chronicle: Haecceitas no Hikari,Opening 1,nano,MY LIBERATION,Winter 2017,14916,87507,rfu6he.mp3,cc7i46.webm,,89.256
16678,TV,Chain Chronicle: Haecceitas no Hikari,Ending 1,Nao Touyama,True Destiny,Winter 2017,14918,87507,102444.mp3,h8yrz8.webm,,87.36
16678,TV,Chain Chronicle: Haecceitas no Hikari,Opening 1,Nao Touyama,Chain the world,Winter 2017,14915,87507,e0mx1z.mp3,naoxku.webm,,91.032
23843,TV,Chainsaw Man,Ending 11,Ziyoou-vachi,Violence,Fall 2022,38601,127230,j5er5k.mp3,3gtv01.webm,,88.488
23843,TV,Chainsaw Man,Ending 9,Aimer,Deep down,Fall 2022,38471,127230,hyj8ki.mp3,3vl9do.webm,,89.328
23843,TV,Chainsaw Man,Ending 12,Eve,Fight Song,Fall 2022,38731,127230,n1bdyz.mp3,c1qz1n.webm,,91.584
23843,TV,Chainsaw Man,Ending 10,PEOPLE 1,DOGLAND,Fall 2022,38600,127230,8i9tsb.mp3,cf3u6r.webm,,89.52
23843,TV,Chainsaw Man,Ending 7,ano,"Chu, Tayousei.",Fall 2022,38388,127230,qnhpzd.mp3,k64po0.webm,,89.16
23843,TV,Chainsaw Man,Ending 4,TOOBOE,Jouzai,Fall 2022,38175,127230,b3pe11.mp3,ls0c01.webm,,89.136
23843,TV,Chainsaw Man,Ending 5,syudou,In The Back Room,Fall 2022,38277,127230,vxmt5d.mp3,m0qduc.webm,,88.176
23843,TV,Chainsaw Man,Ending 2,Zutto Mayonaka de Iinoni.,Zanki,Fall 2022,38055,127230,tg2j1z.mp3,m8kgbj.webm,,89.664
23843,TV,Chainsaw Man,Ending 1,Vaundy,CHAINSAW BLOOD,Fall 2022,37889,127230,31jb1l.mp3,p9bkcr.webm,,87.288
23843,TV,Chainsaw Man,Ending 8,TK from Ling Tosite Sigure,first death,Fall 2022,38425,127230,g5q99o.mp3,pz9aq0.webm,,88.992
23843,TV,Chainsaw Man,Ending 6,Kanaria,Dainou-teki na Rendezvous,Fall 2022,38324,127230,pnore2.mp3,qk41os.webm,,88.248
23843,TV,Chainsaw Man,Ending 3,Maximum the Hormone,Hawatari 2-oku Centi,Fall 2022,38086,127230,ik065w.mp3,u2tlb4.webm,,89.256
23843,TV,Chainsaw Man,Opening 1,Kenshi Yonezu,KICK BACK,Fall 2022,37888,127230,c7kkmy.mp3,wx6gbd.webm,,86.424
16889,TV,Chaos Dragon: Sekiryuu Seneki,Opening 1,Natsumi Kon,ISOtone,Summer 2015,15131,21055,wrwy50.mp3,r7mabl.webm,ncldoa.webm,89.04
16889,TV,Chaos Dragon: Sekiryuu Seneki,Ending 1,"Miyuki Sawashiro, Haruka Terui, Maaya Uchida",Delta Decision,Summer 2015,15132,21055,uy37fs.mp3,t2gpd5.webm,z36jzx.webm,89.04
18556,TV,Chäos;Child,Opening 1,Kanako Itou,Uncontrollable,Winter 2017,16122,,gnwm5v.mp3,jjb93w.webm,zk746s.webm,90.168
18556,TV,Chäos;Child,Ending 1,Konomi Suzuki,Chaos Syndrome,Winter 2017,16123,,n7cv4s.mp3,jk7ccs.webm,4ik3tf.webm,88.128
18556,TV,Chäos;Child,Ending 0,Kanako Itou,Find the blue,Winter 2017,20298,,ycv6x6.mp3,s7ckhx.webm,nm4rhe.webm,306.624
22096,Movie,Chäos;Child Silent Sky,Ending 1,Kanako Itou,silent wind bell,Spring 2017,24202,98576,tmzw19.mp3,goeebp.webm,qngqc4.webm,318.624
10182,TV,ChäoS;HEAd,Ending 1,Seira Kagami,Super Special,Fall 2008,9810,4975,0n7mb7.mp3,5s3m91.webm,,89.208
10182,TV,ChäoS;HEAd,Opening 1,Kanako Itou,F.D.D.,Fall 2008,9808,4975,f1jsuh.mp3,jgx32d.webm,,88.368
10182,TV,ChäoS;HEAd,Ending 1,Kanako Itou,D.P.,Fall 2008,34504,4975,wxr6z7.mp3,njlxx5.webm,,89.227
16649,TV,Charlotte,Opening 1,Lia,Bravely You,Summer 2015,14877,20997,gdvka1.mp3,6lz32i.webm,ohkiti.webm,90.528
16649,TV,Charlotte,Ending 1,Aoi Tada,Yake Ochinai Tsubasa,Summer 2015,14878,20997,fty4op.mp3,alb85q.webm,uk0kai.webm,91.275
16649,TV,Charlotte,Ending 2,How-Low-Hello,Rakuen made,Summer 2015,14879,20997,5es7us.mp3,tx79z4.webm,,90.178
16649,TV,Charlotte,Ending 3,Anri Kumaki,Kimi no Moji,Summer 2015,14883,20997,rh162s.mp3,z0bw98.webm,q6q11e.webm,232.704
23901,TV,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,Opening 1,Akane Kumada,Cocoro Hayaru,Summer 2021,34282,114302,val8ce.mp3,rl4h3a.webm,,89.712
23901,TV,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,Ending 1,Risae Matsuda & Akane Kumada with Jun Fukushima,Mainichi Kashimashi Pharmacy,Summer 2021,34283,114302,xccr9m.mp3,wzw5tl.webm,,89.544
18727,TV,Cheating Craft,Opening 1,Kamen Joshi,Kasoku Suru Trial,Fall 2016,16246,97609,cxfmzm.mp3,o5des2.webm,,89.496
18727,TV,Cheating Craft,Ending 1,Aina Kusuda,Welcome Future,Fall 2016,16247,97609,8zeyzd.mp3,vaipo7.webm,,59.904
18174,TV,Cheer Danshi!!,Opening 1,Luck Life,Hajime no Ippo,Summer 2016,15948,21713,abpje7.mp3,3t5bug.webm,,88.872
18174,TV,Cheer Danshi!!,Ending 1,BREAKERS,LIMIT BREAKERS,Summer 2016,15949,21713,39lgs8.mp3,r2r9qy.webm,,86.448
25929,TV,Chi.: Chikyuu no Undou ni Tsuite,Ending 1,Yorushika,Aporia,Fall 2024,43939,151514,5yhaw8.mp3,3xj78t.webm,,88.52
25929,TV,Chi.: Chikyuu no Undou ni Tsuite,Ending 2,Yorushika,Hebi,Fall 2024,44451,151514,,l9kjuo.webm,,
25929,TV,Chi.: Chikyuu no Undou ni Tsuite,Opening 1,Sakanaction,Kaijuu,Fall 2024,43938,151514,ohslt3.mp3,yk1mel.webm,,89.179
12991,TV,Chihayafuru,Ending 2,99RadioService,YOUTHFUL ~from Studio Yamato~,Fall 2011,17940,10800,ow2tp3.mp3,72lk9e.webm,,131.376
12991,TV,Chihayafuru,Opening 1,99RadioService,YOUTHFUL,Fall 2011,11735,10800,rt3mrf.mp3,g3dt77.webm,xdnc7i.webm,69.768
12991,TV,Chihayafuru,Ending 1,Asami Seto,Soshite Ima,Fall 2011,11736,10800,d905yb.mp3,n596l1.webm,5p65z5.webm,69.264
14781,TV,Chihayafuru 2,Ending 1,Asami Seto,Akanezora,Winter 2013,12715,14397,xqq56n.mp3,15jbgf.webm,,83.952
14781,TV,Chihayafuru 2,Opening 1,99RadioService,STAR,Winter 2013,12713,14397,2vrtq0.mp3,aboznd.webm,,70.056
14781,TV,Chihayafuru 2,Ending 2,99RadioService,YOUTHFUL ~from Studio Yamato~,Winter 2013,17942,14397,y3ps2h.mp3,bojcfy.webm,,87.888
21851,TV,Chihayafuru 3,Ending 1,band harassment,Hitomebore,Fall 2019,25463,101215,xmjsqo.mp3,9lk0yp.webm,,74.064
21851,TV,Chihayafuru 3,Opening 1,99RadioService,COLORFUL,Fall 2019,25462,101215,tdvtzd.mp3,yvkmw3.webm,,69.984
1232,OVA,Chivas 1-2-3,Ending 1,Anri Minowa,My First WONDER SENSATION,Summer 1999,3184,1228,cbyzwq.mp3,,600hh3.webm,98.52
24635,TV,Chiyu Mahou no Machigatta Tsukaikata,Ending 1,ChouCho,Green jade,Winter 2024,42185,137908,watm4k.mp3,b0lnlg.webm,,88.824
24635,TV,Chiyu Mahou no Machigatta Tsukaikata,Opening 1,waterweed,Cure,Winter 2024,42184,137908,5vm5oj.mp3,bfsvou.webm,,88.685
